data,datas,label
10,"인상적인 부분은 '극한직업' 류승룡은 명랑에서 일본 장수 '구루지마' 역을 하며 카리스마 연기를 보였고,'범죄도시2' 박지환은 조선족 '장이수' 역을 보이며 ...",2022.07.30
10,"재밌어요. 명량보다 전투씬도 많고 지루하지않았습니다. 노량해전으로 시즌3 계획중이라고하는데 거기서 이제 이순신이 ""적에게 나의죽음을 알리지말라""는 명대사하고 시즌 끝날듯!!  노량해전에서 전사하셨으니까...",2022.07.30
10,지략의 대결로 가다보니 해상 전투씬의 밑작업에 집중된 느낌. 그러다보니 인물들 개인의 서사가 전작만 못해서인지 초중반이 쪼금 지루함. (이순신도 명량보다 밋밋한느낌. 오히려 와카자카와 준사의 서사가 좋았음) 한산대첩...,2022.07.30
10,simp****,2022.07.30
10,adho****,2022.07.30
10,무엇을 위해 싸우는가?의감동입니다.,2022.07.30
10,커플이 간다면 초반에 뽀뽀를 하고 놀으시고 후반에는 집중해서 관람하길 바라고 솔로가 간다면 초반에는 그냥 멍때리고 놀으시고 가족이 가신다면 초반에는 먹방할꺼 가서 먹기만 하시고 후반에는 집중해서 보세요~ 연세드신 부...,2022.07.30
10,rapc****,2022.07.30
10,명량보다 스토리 라인 자체가 탄탄해지고 신파를 많이 줄여서 확실히 보는데 거부감이 들지는 않았지만 해전신까지 좀 지루합니다.. 여러가지로 거북선을 비롯한 해전신은 최고입니다. 의외로 박해일의 이순신이 정말 잘어울려서...,2022.07.30
10,전작보다 국뽕은 줄이고 전략은 늘렸다. 명배우들의 연기는 절제되어 있고 한산도 대첩 특성상 백병전이 없어서 배우들의 액션씬을 기대하기는 어렵다. 하지만 거북선은 명배우들만큼이나 무게감이 있다.또한 전작에 이어 OST...,2022.07.30
10,mymi****,2022.07.30
10,arms****,2022.07.30
10,"감독이 참으로 영리한 듯.애초에 이순신 거북선 한산도대첩이면 이미 대한민국 관객들의 머리 속에 감동 감탄 코드가 포진되어 있을 것을 알며, 의도적으로 그것을 최소화 시킨 느낌.그 의도가 지나치게 영화가 거창해질 수 ...",2022.07.30
10,g1ar****,2022.07.30
10,meti****,2022.07.30
10,"나는 불멸의 이순신, 명량에 이어 한산을 모두 보았다. 비록 11살이었지만 불멸의 이순신을 보고난 후엔 가슴 깊은곳에서 차오르는 그 무언가가 느껴졌었음을 기억한다. 그로부터 10여년후 명량을 보았다. 평소 올드보이와...",2022.07.30
10,dlwo****,2022.07.30
8,joun****,2022.07.30
10,천만이상 예약 재관람 예정 역사 속의 슈퍼스타 이순신 장군의 학익진과 나라를 지키기위해 목숨걸고 함께 싸운 이들과 민초들의 헌신에 뭉클하기도하다  대한민국 국민이라면 모두 관람해야한다 거북선 등장과 왜놈들의 섬멸은 ...,2022.07.30
10,eagl****,2022.07.30
10,newf****,2022.07.30
10,연출이나 연기는 평타 이상인거  같은데..스토리 전개가 좀 어렵게 흘러간거 같아서 몰입도가 많이 떨어졌던게 아닌가 싶네요.오늘 저녁에 일본한테 축구 3대0으로 지는바람에.. 통쾌하게 일본놈들 때려잡는거 기대했었는데 ...,2022.07.30
9,hyeu****,2022.07.30
10,hikk****,2022.07.30
10,명량을 넘어서고 싶어서 너무 힘을 과하게 준 장면들이 가끔 보여서 아쉬웠음..웅장한 느낌을 주기위해  bgm이 너무 돋보이게 깔려서 게임광고인가 착각드는 오글거림도 있었으나.. 역시 국뽕이 차오르면서 후반부 전투신은...,2022.07.30
10,h1j2****,2022.07.30
10,연기로 살린ㅎㅎ변요한 배우가 살리고조연급 배우들의 연기로 살린저는 맘으로 박수치며잘 봤어요,2022.07.30
10,역사적으로 뻔히 다 아는 해전을 그냥 우당탕 싸우는 걸 보여주는 게 아니라 두 진영의 지략대결로 긴장감을 잘 유지해요그 가운데 킹북선 등장하면 온몸이 덜덜 떨릴정도로 카타르시스가 장난 아님절대 국뽕 짜내는 오글거리는...,2022.07.30
10,"이야기를 풀어가는 과정에서 조금 루스할 수 있긴한데 저는 재미있게 봤네요. 역사 좋아하시면 좋아할듯. 변요한 연기는 잘하는데,역 자체가 안어울리는 느낌. 박해일 캐스팅한건 좋네요. 쓸쓸한 리더의 느낌, 중심을 잡는 ...",2022.07.30
8,잘 만들어서 아쉬운 부분도 크게 보이는거 같다. 거북선과 충파 호쾌한 포격 관객들의 카타르시스를 자극할 줄 아는 영화다. 반면 와키자카를 제외하면 이순신과 조선 장수들의 캐릭터가 애매하고 와키자카의 변요한은 이해하지...,2022.07.30
10,kimb****,2022.07.30
10,"내 예상이 맞았음.1편의 최민식의 연기력이 압도적이었고,그게 영화 전면을 휘감음.영화 내내 그 당시 암울한 분위기와 상막한 분위기를 잘 연출했고 정말 그 당시 현장에 있는듯한 기분이었음.여러번 봐도 재밌었음.이번편 ...",2022.07.30
10,개연성 없는 거북선 등장 ( 하늘에서 떨어졌거나 잠수해서 나타났거나? 일본군은 눈까리가 삐엇~?)학익진을 쓸것 을 알고도 똑같이 당해버리는 와키자카~  그냥 와키자카가 OO인거 아니야?국뽕좀 적당히.,2022.07.30
10,"솔직히 내부총질 해대고 실수만 연발하는 경상우수사 원균만 국힘당처럼 빨~간색으로 지정해 놓은 센스. 아, 그게 센스인지 편향인지는 모르겠으나 이놈의 영화에서  은근슬쩍 심어놓는 정치적인 의도는 언제쯤 사라질까? 제발...",2022.07.30
10,1. 의를 위한 목적이라면 공동체가 한 마음이 되어서 자신의 역할을 다해내는 모습이 참 감동적이었다. 누구는 진두지휘로 누구는 거북이선을 만들고 누구는 정확하게 전보를 전달하고 누구는 있는 힘껏 노를 저었다. 우리 ...,2022.07.30
10,jjki****,2022.07.30
10,oj32****,2022.07.30
10,momo****,2022.07.30
10,toji****,2022.07.30
10,anhy****,2022.07.30
10,거북선이 되고 싶어요..,2022.07.30
10,거북선으로 왜구를 물리친듯한 설정이 조금 아쉬웠습니다. 물때 상황 판옥선 과 왜선의 함포차이라던지 특징 같은걸 조금 서술했음했고요.학익진 왜 그전략을 선택했고 왜 걸려들었는지도 표현이 없어 아쉬웠습니다.,2022.07.30
8,sevi****,2022.07.30
10,저는 평점 리뷰 잘 안 쓰는 편인데 이건 꼭 쓰고 싶어서 일부러 네이버에 들어왔습니다. 저는 유튜버들이나 기자들이 극찬한 탑건 매버릭도 봤는데 한산 이 영화가 단연코 더 낫다고 말씀드리고 싶습니다. 정말 잘 만들었습...,2022.07.30
10,어제 cgv에 친구랑 갔음 근데 자리가 맨 앞자리만있어서 오른쪽 구석에서 봤는데 진짜 진심 너무재밌었다!! 보는내내 김향기배우님 이랑 공명배우내가 좋아하는 배우들인데 나와서 신기했음!!그리고 이순신장군 역하신 배우님...,2022.07.30
10,재미로만 따지면 명량보단 아래.문제는 변요한 역할이 안어울림.박해일은 뭐 그냥저냥 무난했던것같고 변요한은 좀 미스캐스팅인것같다.우리나라배우가 일본어대사를 능숙하게 하는걸 당연히 바라지않지만 변요한은…..명량의 조진웅...,2022.07.30
10,N차 관람한 사람 평점 : 물가 폭등만 아니였다면 4-5번도 볼 수 있다. (지금까지 4번 이상 본 영화는 없음)우선 그냥 재밌음. 하나도 지루하지 않고 초중반 스토리가 하나도 안 지루함. 안성기 박해일 손현주 배우...,2022.07.30
10,saza****,2022.07.30
10,끝까지 변요한을 몰라봤다. 주인공이 이순신이 아니라 적장인 것 같은 느낌을 주었는데 그 배역을 변요한이 소화했다니.. 박해일은 잘못 쓴 것 같다. 지나치게 무겁다. 적장의 반만큼이라도 속엣 대사라도 있었으면 싶다. ...,2022.07.30
10,yull****,2022.07.30
10,명량보다 모든 점에서 더 훌륭하다는 생각이 듭니다. 역사적인 상황에 대한 이해가 있을수록 더 많은 감동이 있을거라 생각되구요.주인공들 연기가 다 좋았지만 특히 원균의 비겁함과 치졸함을 연기한 손현주 배우님을 보는 재...,2022.07.30
10,xkar****,2022.07.30
10,oook****,2022.07.30
10,cg아쉬움 영상미 라쉬움,2022.07.30
10,진짜 재밌게 봤습니다. 해전은 정말로 멋지더라고요 특히 거북선 간지가 크으..그리고 좋았던게 전작은 일본장수들이 좀 무식하게 나왔는데 이번 한산은 일본이라고 바보처럼 그리는게 아니라 지능적으로 그리고 좀 간지나게 했...,2022.07.30
8,raca****,2022.07.30
10,아직도  심장이 뛴다 이영화는 박해일이 이순신이다가  아닌 조선수군 모두가 이순신장군이다 또한 학익진  그냥 학모양 인줄 이것 또한 공교육 배움에 오류다 배우에 별다른 특별한 대사가 없어도 이렇게 큰 감동을 줄줄이야...,2022.07.30
10,lch8****,2022.07.30
10,bbos****,2022.07.30
10,arki****,2022.07.30
8,진짜 재미없습니다. 저는 개인적으로 추천안합니다. 이거 보면서 박지환이 이순신인지 박해일이 이순신인지 헷갈릴정도로 이순신은 한 것이 없습니다 . 차라리 미니언즈 보는게 더 좋습니다. 영화의 거의 반이 일본사람말이고 ...,2022.07.30
4,yank****,2022.07.30
10,jhjk****,2022.07.30
10,tom9****,2022.07.30
10,명량은 재밌게 봤는데 너무 기대를 한건지 개인적으로는 별로였습니다.1편의 요소들을 마치 성공 방정식처럼 2편에도 배우만 바꿔 배치했는데 글쎄요.. 전체적으로 사운드나 내용 전개면에서 압도적으로 몰입되는 느낌이 없었어...,2022.07.30
10,with****,2022.07.30
10,"업그레이드 거북선 등장에 통쾌하게 왜군 쳐부수는 장면에 흥분! 박해일이라는 젊은배우가 과연 어떻게 연기할까? 했는데 완벽하게 이순신 장군님의 진중하고 차분한 모습, 행동, 말투 하나하나 완벽하게 연기한 느낌! 최고였...",2022.07.30
10,영화가 나는 너무 재미났고 엄마는 보통이라는 평!영화내내 와키자카 변요한이 정말 맘에 안 들었다!정말 죽었음 좋겠다고 끝까지 생각했는데 근데 영화 다 본 후에는 변요한 연기가 잊혀지지 않는다^^오히려 그의 연기를 다...,2022.07.30
10,재밌게 보고.왔습니다. . 장이수가 주인공인 . .느낌적인 느낌. .,2022.07.30
7,감동적이고 멋짐 넘 재미있음 이 영화 꼭 보세요~~,2022.07.30
10,supe****,2022.07.30
7,신파라든가 개그요소가 없는 담백한 연출임에도 박진감 넘치는 스토리와 빠른전개에 긴 시간 몰입해서 볼 수 있었어요.  마치 경기 응원하는 마음으로 조마조마해가며 우리나라 군사들을 응원해가며 봤습니다. 거북선이 나타났을...,2022.07.30
10,"잠도 못자고 너무 피곤한 상태로 점심 먹은 직후에 봤는데, 보기전에 잘못하면 졸수도 있겠다 싶었거든요. 그런데 왠걸~~ 너무 몰입해서 재밌게 봤어요. 과도하게 잔인하거나 징그러운 장면이 없어서 더 몰입이 잘 됐던거 ...",2022.07.30
4,"불멸의 이순신 애청자로써 기존 인물 묘사나 전개가 군더더기가 전혀 느끼지지 않았다. 조선 수군과 중간 중간 의병들의 활약을 잘 녹아내었고, 역사를 제대로 알려주었다. 조선판 어셈블 이었다다만, 실존했던 이순신 장군의...",2022.07.30
10,piko****,2022.07.30
10,will****,2022.07.30
10,"영화 첫장면을 와키자카의 무서움을 보여주는 용인전투로 시작했으면 어땠을까싶네요 그리고 자막으로 전황을 소개하고 또 부족해서 중간에 자막 또 나오는건 어색하더군요, 왜군 철갑선은 어찌된겁니까? 와키자카는 유인당하지 않...",2022.07.30
4,다 cg로 했다던데 퀄리티가 진심 미쳤습니다그리고 믿고보는 박해일의 이순신 장군역 한층 더 몰입할 수 있어서 영화 끝나고 나서도 여운이 남았고 와키자카 역에 변요한의 연기도 역시 라고 볼 수 있습니다 다들 믿고보는 ...,2022.07.30
10,yjoh****,2022.07.30
10,mous****,2022.07.30
6,잼없슈!cg너무표나!ㅋ,2022.07.30
10,박해일과 변요한 김향기 연기가 정말 좋았음 4dx로 보고왔는데 후반 해전장면 내가 바다 한가운데 있는것같은 몰입감 들었음 다만 4d라 그런지 너무 정신이 없어서 일반으로 화면만 집중해서 한번 더 보고 올 예정임ㅋㅋ사...,2022.07.30
10,장이수가 다했슴다...아,2022.07.30
8,이순신 장군의 이름값 빼곤 해상 전투 장면의 CG가 너무 억지스럽고 전개 과정이 느리고 전체적인 연출이 전작인 명량에 비해서 떨어진다는 생각이 듭니다.전투 장면은 그런대로 괜찮으나 별로 좋은 점수를 줄 사항은 아닌듯...,2022.07.30
10,wang****,2022.07.30
10,초6년 자녀와봤어요기대 많이 했는데 국뽕으로 가던지 아님 코메디로 가던지.  거북선 혼자 열일.  했네요차라리 이순신장군님 고뇌라던지장군 뒤에서 열일 하는 그런게 아쉽네요 일본어는  모르지만  배우들에 노력에  비해...,2022.07.30
10,양측 장수가 지독하게 간만보다가 펼쳐진 전투씬으로 보기에는 스케일도 작고 볼거리도 없었다. 그저 이순신 장군이 위대하니 좋은 영화로 생각될 뿐이다. 오히려 일본군 조연들 연기만 돋보였고 나머지는 도대체 볼거리가 없었...,2022.07.30
10,seow****,2022.07.30
9,전편의 민식이형보다 박해일의 연기 무게에 대한 우려는 전혀 없다. 아주 잘 녹아들었다. 다만 몰입을 깨는 가벼운 배우들의 가벼운 연기가 좀 미스캐스팅... 장이수가 나대용이라는 무게 있는 역할인데 자꾸 장이수가 떠올...,2022.07.30
8,poca****,2022.07.30
10,"감동적이였으며, 왜군이나 아군이나 내부의 적이 있음을 간파하고 적대 관계를 궂이 만들 필요가 없겠다는 생각을 하게됨.",2022.07.30
10,갠적으로 명량이 더 재미있엇음 효과음도 돈을 아끼려 했는지 명량 구루지마 카리스마 와 함께 구루지마 전용 bgm 이 나올땐 흥미진진 했는데 일본군 장수들 끼리 뭉칠때 똑같은 bgm 이 흘러 나와서 그닥 흥미롭지는 못...,2022.07.30
10,김성규 배우님 연기에 박수를! 해전씬은 말모말모. 초반 늘어짐이 해전씬으로 다 해소됨. 몇몇 장면은 좀 둥절하긴했지만 주제와 소재 자체가 결국 뭉클함을 끌어올려 줌. 잘봤습니다. 노량 가즈아. 민식순신님이 좀 보고싶...,2022.07.30
9,bald****,2022.07.30
6,해상전투씬은 기대한것보다 너무 빨리 끝나서 아쉬웠음 ㅜㅜ 시간 가는 줄 몰랐던게 아니라 명량에 비해 긴장감은 많이 떨어졌음. 백병전이 없어서 그랬나? 싶긴 하지만 명량에 비해 아쉬운 부분은 있음. 그래도 전체적인 평...,2022.07.30
